"","title","beds","bath","area","adress","type","purpose","flooPlan","url","lastUpdated","price","lon","lat","address"
"1469","1150 Sq Ft Flat Is Up For Rent At Joar Sahara","3","3","1,050 sqft","Joar Sahara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1440187-400x300.webp","https://www.bproperty.com/en/property/details-3261049.html","August 18, 2021","19 Thousand",90.4184093,23.8177528,"joar shahara, dhaka, bangladesh"
"1470","600 Sq Ft Apartment Is Up For Rent At Faydabad","2","2","1,050 sqft","Faydabad, East Azampur, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1440188-400x300.webp","https://www.bproperty.com/en/property/details-4536897.html","June 14, 2022","10 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"1471","Observe This 600 Sq Ft Flat Area For Rent In Middle Paikpara","2","1 Bath","","Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4538625.html","June 17, 2022","9 Thousand",90.3654204,23.8223486,"mirpur, dhaka, bangladesh"
"1472","This 3 Bedrooms Flat In Bashabo Near Purbo-Bashabo Jame Masjid Is Up For Rent With A Convenient Price .","3","2","1,200 sqft","East Bashabo, Bashabo, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/981582-400x300.webp","https://www.bproperty.com/en/property/details-5502508.html","August 24, 2022","15 Thousand",90.4354802,23.7355023,"5/8 east basabo, wasa rd, dhaka 1214, bangladesh"
"1473","Good News! This 1100 Sq Ft Flat For Rent In Dakkhin Paikpara Which Can Be Your Next Destination","3","3","","Paikpara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3055813.html","July 3, 2022","17 Thousand",90.3595372,23.7881532,"paikpara, dhaka, bangladesh"
"1474","Checkout This 1600 Square Feet Residential Apartment For Rent At Uttara-12","3","3","1,200 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1425183-400x300.webp","https://www.bproperty.com/en/property/details-5535434.html","December 5, 2022","30 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"1475","Pursue This 1600 Square Feet Apartment For Rent At Uttara-12","3","3","1,200 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1425183-400x300.webp","https://www.bproperty.com/en/property/details-5535429.html","December 5, 2022","30 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"1476","1253 Sq Ft Home Is Now Unoccupied To Rent In Uttar Badda","3","3","1,250 sqft","Uttar Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/166454-400x300.webp","https://www.bproperty.com/en/property/details-4291508.html","January 3, 2023","30 Thousand",90.4231228,23.7820433,"uttar badda, dhaka 1212, bangladesh"
"1477","Lovely 1200 Sq Ft Home Is Available To Rent In South Badda","3","3","","South Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3836343.html","January 3, 2023","40 Thousand",90.4225336,23.7753515,"south badda, dhaka 1212, bangladesh"
"1478","Strongly Constructed 800 Sq Ft Home Is Available To Rent In Badda","2","2","1,200 sqft","South Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1534831-400x300.webp","https://www.bproperty.com/en/property/details-5492886.html","January 3, 2023","30 Thousand",90.4225336,23.7753515,"south badda, dhaka 1212, bangladesh"
"1479","Now You Can Afford To Dwell Well, Check This 1200 Sq Ft Apartment In South Baridhara Residential Area","3","3","1,200 sqft","South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1534800-400x300.webp","https://www.bproperty.com/en/property/details-4727727.html","January 3, 2023","30 Thousand",90.427837,23.7731059,"south baridhara residentail area,d.i.t. project, dhaka 1212, bangladesh"
"1480","1550 SFT. Apartment Is Now Available For Rent In West Rampura","3","3","1,200 sqft","West Rampura, Rampura, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1534832-400x300.webp","https://www.bproperty.com/en/property/details-3675550.html","January 7, 2023","30 Thousand",90.4160527,23.7642132,"west rampura, dhaka, bangladesh"
"1481","1500 Square Feet Residential Apartment Is Available For Rent At Uttara Sector 1.","3","3","","Sector 1, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3092993.html","January 7, 2023","35 Thousand",90.4001495,23.8587004,"sector 1, dhaka, bangladesh"
"1482","Get Comfortable In A 2250 Sq Ft Flat For Rent In Gulshan 2 Nearby Singapore International School","3","3","1,100 sqft","Gulshan 2, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1390709-400x300.webp","https://www.bproperty.com/en/property/details-1848824.html","January 4, 2023","2.2 Lakh",90.4143085,23.7947536,"gulshan 2, dhaka 1212, bangladesh"
"1483","Mirpur, Mid Paikpara Is Offering You This 900 Sq Ft Flat For Rent","2","2","1,100 sqft","Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1390709-400x300.webp","https://www.bproperty.com/en/property/details-4554863.html","July 6, 2022","13.5 Thousand",90.3654204,23.8223486,"mirpur, dhaka, bangladesh"
"1484","Well-built and properly designed residential apartment of 900 SQ FT in Middle Paikpara for rent","2","2","","Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4554869.html","July 6, 2022","12 Thousand",90.3654204,23.8223486,"mirpur, dhaka, bangladesh"
"1485","Near Police Station 1250 Sq Ft Flat For Rent In Uttara","3","3","1,250 sqft","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-1870612.html","January 3, 2023","20 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"1486","Apartment for Rent in Uttara near Uttara Thana, Road No 3","3","4","1,250 sqft","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-1945276.html","March 6, 2020","20 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"1487","This 2 Bedroom Apartment Comes Within Your Affordability In This Nice Location Of Shah Ali Bag.","2","2","1,500 sqft","Shah Ali Bag, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1456191-400x300.webp","https://www.bproperty.com/en/property/details-3684389.html","December 22, 2021","17 Thousand",90.3571841,23.797083,"shah ali bag, dhaka, bangladesh"
"1488","1350 SFT Residential Apartment For Rent In Shantinagar","3","3","1,250 sqft","Shantinagar, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-3099250.html","January 7, 2023","30 Thousand",90.4142853,23.7381866,"shanti nagar, dhaka, bangladesh"
"1489","1050 Sq Ft. Residential Apartment For Rent At Khilgaon -chowdhuripara.","3","2","1,350 sqft","Khilgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1270988-400x300.webp","https://www.bproperty.com/en/property/details-4384541.html","January 7, 2023","25 Thousand",90.4643906,23.7566389,"khilgaon, dhaka, bangladesh"
"1490","1654 Square Feet Lovely Apartment Is For Rent In Uttara 18, Rajuk Uttara Apartment Project","3","3","1,350 sqft","Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1270988-400x300.webp","https://www.bproperty.com/en/property/details-4782419.html","January 12, 2023","15 Thousand",90.3559709,23.856438,"v944+h9g rajuk uttara apartment project, dhaka 1230, bangladesh"
"1491","1200 SQ FT apartment for rent near Tejgaon University College, Dhaka, in Tejgaon","3","3","1,500 sqft","Farmgate, Tejgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/33138-400x300.webp","https://www.bproperty.com/en/property/details-1831675.html","January 1, 2023","26 Thousand",90.3871961,23.7561067,"farmgate, dhaka 1215, bangladesh"
"1492","For Rent Covering An Area Of 1040 Sq Ft In East Kazipara Nearby Life Aid Specialized Hospital Pvt. Ltd.","3","2","1,706 sqft","East Kazipara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1180236-400x300.webp","https://www.bproperty.com/en/property/details-1845677.html","June 21, 2022","17 Thousand",90.3760125,23.8000133,"east kazipara, dhaka, bangladesh"
"1493","A 1500 Sq Ft Residential Apartment For Rent At Aftab Nagar, Block A","3","3","","Block A, Aftab Nagar, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5532569.html","January 7, 2023","32 Thousand",90.3737745,23.7569718,"block # a, dhaka 1205, bangladesh"
"1494","This 700 Sq. ft Home Will Ensure Your Good Quality Of Living In Badda","2","2","1,240 sqft","Uttar Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1565147-400x300.webp","https://www.bproperty.com/en/property/details-5532555.html","January 3, 2023","16 Thousand",90.4231228,23.7820433,"uttar badda, dhaka 1212, bangladesh"
"1495","800 Sq Ft Apartment Is Ready For Rent In The Vibrant Location Of Middle Badda","2","2","1,250 sqft","Middle Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1537404-400x300.webp","https://www.bproperty.com/en/property/details-5498846.html","January 3, 2023","25 Thousand",90.4237121,23.7798106,"middle badda, dhaka 1212, bangladesh"
"1496","Well-constructed 2300 Sq Ft Home Is Now Offering To You In Uttara For Rent","3","4","1,250 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1537404-400x300.webp","https://www.bproperty.com/en/property/details-3340342.html","December 28, 2022","45 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"1497","2150 Sq Ft Flat With Decent Rooms Is Ready For Rent In Dhanmondi","3","4","1,300 sqft","Dhanmondi, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/78196-400x300.webp","https://www.bproperty.com/en/property/details-3008025.html","January 4, 2023","50 Thousand",90.3742307,23.7461495,"dhanmondi, dhaka 1205, bangladesh"
"1498","Good News! This 1300 Sq Ft Flat For Rent In East Bashabo Which Can Be Your Next Destination","3","2","","East Bashabo, Bashabo, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5501110.html","August 24, 2022","17 Thousand",90.4354802,23.7355023,"5/8 east basabo, wasa rd, dhaka 1214, bangladesh"
"1499","A Convenient 1700 Sq Ft Residential Flat Is Prepared To Be Rented At Uttara Nearby Milestone College","3","3","","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-1756424.html","December 6, 2022","27 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"1500","Find Your Desired Apartment At This Ready Flat For Rent At Uttara Nearby Tahfizul Quran Wassunnah Madrasa","3","4","1,550 sqft","Sector 5, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1532744-400x300.webp","https://www.bproperty.com/en/property/details-1936647.html","March 6, 2020","16 Thousand",90.3907284,23.8646732,"sector 5, dhaka 1230, bangladesh"
"1501","2750 Sq Ft Ready Flat For Rent In Gulshan 2","3","3","","Gulshan 2, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1567171-240x180.webp","https://www.bproperty.com/en/property/details-3069114.html","December 2, 2022","80 Thousand",90.4143085,23.7947536,"gulshan 2, dhaka 1212, bangladesh"
"1502","See This 1275 Sq Ft Apartment Which Is Up For Rent In Aftab Nagar Near Ab Bank Limited | Atm Booth","3","3","1,500 sqft","Block B, Aftab Nagar, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1506509-400x300.webp","https://www.bproperty.com/en/property/details-1852937.html","January 4, 2023","22 Thousand",90.4272477,23.7634391,"block b, dhaka, bangladesh"
"1503","Contact Us To Rent This 2000 Sq Ft House Which Is Now Available In Gulshan","3","3","","Gulshan 2, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1567115-240x180.webp","https://www.bproperty.com/en/property/details-3092456.html","December 6, 2022","1.3 Lakh",90.4143085,23.7947536,"gulshan 2, dhaka 1212, bangladesh"
"1504","2200 Sq Ft Ready Flat Is Up For Rent In Gulshan 2","3","3","","Gulshan 2, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3059624.html","January 6, 2023","1 Lakh",90.4143085,23.7947536,"gulshan 2, dhaka 1212, bangladesh"
"1505","Grab This 900 Sq Ft Flat For Rent At Uttara-13","2","2","1,250 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-3424052.html","December 11, 2022","19 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"1506","Tastefully Designed this 1050 SQ FT flat is now vacant for rent in Joar Sahara","2","2","1,250 sqft","Joar Sahara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-4671803.html","June 29, 2022","18 Thousand",90.4184093,23.8177528,"joar shahara, dhaka, bangladesh"
"1507","2700 Sq Ft Ready Flat With Modest Rooms Is For Rent In Baridhara","3","3","1,400 sqft","Block K, Baridhara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1306786-400x300.webp","https://www.bproperty.com/en/property/details-5546321.html","January 8, 2023","1.2 Lakh",90.420766,23.8028731,"baridhara k block, dhaka 1212, bangladesh"
"1508","Grab This Nice 2700 Sq Ft Ready Flat For Rent In Baridhara, Block K","3","3","1,400 sqft","Block K, Baridhara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1162466-400x300.webp","https://www.bproperty.com/en/property/details-5546324.html","January 8, 2023","1.2 Lakh",90.420766,23.8028731,"baridhara k block, dhaka 1212, bangladesh"
"1509","Built With Modern Amenities, Check This Flat For Rent Which Is 650 Sq Ft In Manikdi","2","1 Bath","1,350 sqft","South Manikdi, Manikdi, Cantonment, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1077875-400x300.webp","https://www.bproperty.com/en/property/details-4778589.html","January 3, 2023","9 Thousand",90.3919059,23.8260022,"manikdi, dhaka, bangladesh"
"1510","Properly Designed This 1275 Sq Ft Flat Is Now Up For Rent In Khilgaon","3","3","1,500 sqft","Khilgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1257631-400x300.webp","https://www.bproperty.com/en/property/details-5271257.html","January 3, 2023","27 Thousand",90.4643906,23.7566389,"khilgaon, dhaka, bangladesh"
"1511","Smartly Priced 1600 Sq Ft Rental Flat, That You Should Check In Uttara","3","3","1,500 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1257631-400x300.webp","https://www.bproperty.com/en/property/details-3042413.html","January 3, 2023","52 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"1512","1600 Square Feet Residential Apartment With 3 Bedrooms Is Ready To Rent At Uttara-12","3","3","1,500 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1257631-400x300.webp","https://www.bproperty.com/en/property/details-3110134.html","January 5, 2023","30 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"1513","Pursue This 600 Sq Ft Apartment Ready For Rent At Uttar Badda","2","1 Bath","1,700 sqft","Uttar Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1251341-400x300.webp","https://www.bproperty.com/en/property/details-3360124.html","January 5, 2023","12 Thousand",90.4231228,23.7820433,"uttar badda, dhaka 1212, bangladesh"
"1514","View This Great 1500 Sq Ft Flat Up For Rent In Motijheel, Purana Paltan","3","3","1,250 sqft","Motijheel, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-3277936.html","January 5, 2023","40 Thousand",90.417231,23.7329724,"motijheel, dhaka, bangladesh"
